car_park_no,update_datetime,capacity_H_lots,available_H_lots,capacity_C_lots,available_C_lots,capacity_Y_lots,available_Y_lots,capacity_L_lots,available_L_lots,capacity_S_lots,available_S_lots,capacity_M_lots,available_M_lots
SE28,2025-03-08T13:19:44,0,0,276,223,0,0,0,0,0,0,0,0
SE29,2025-03-08T13:19:43,0,0,333,189,0,0,0,0,0,0,0,0
SH2,2025-03-08T13:19:34,0,0,173,59,0,0,0,0,0,0,0,0
W43,2025-03-08T13:18:04,0,0,323,186,0,0,0,0,0,0,0,0
HG5,2025-03-08T13:19:39,0,0,149,22,0,0,0,0,0,0,0,0
W46,2025-03-08T13:18:28,0,0,407,272,0,0,0,0,0,0,0,0
TP68,2025-03-08T13:19:50,0,0,21,15,0,0,0,0,0,0,0,0
DUXM,2025-03-08T13:12:40,50,50,1095,244,213,61,0,0,0,0,0,0
TP49,2020-03-31T20:09:02,0,0,296,158,0,0,0,0,0,0,0,0
TP50,2020-03-31T20:16:03,0,0,296,159,0,0,0,0,0,0,0,0
SI1,2025-03-08T13:19:49,0,0,337,195,0,0,0,0,0,0,0,0
SI11,2025-03-08T13:19:24,0,0,208,133,0,0,0,0,0,0,0,0
SI12,2025-03-08T13:19:24,0,0,168,131,0,0,0,0,0,0,0,0
SIM1,2025-03-08T13:19:44,0,0,317,247,0,0,0,0,0,0,0,0
SIM2,2025-03-08T13:19:48,0,0,314,226,0,0,0,0,0,0,0,0
SIM3,2025-03-08T13:19:24,0,0,236,180,0,0,0,0,0,0,0,0
T34,2025-03-08T13:19:05,0,0,284,156,0,0,0,0,0,0,0,0
T35,2025-03-08T13:19:39,0,0,630,348,0,0,0,0,0,0,0,0
T4,2025-03-08T13:19:17,0,0,301,155,0,0,0,0,0,0,0,0
T75,2025-03-08T13:19:32,0,0,231,121,0,0,0,0,0,0,0,0
T80,2025-03-08T13:18:51,0,0,348,228,0,0,0,0,0,0,0,0
TM11,2025-03-08T13:19:45,0,0,446,251,0,0,0,0,0,0,0,0
TM12,2025-03-08T13:19:47,0,0,350,209,0,0,0,0,0,0,0,0
TM13,2025-03-08T13:18:28,0,0,209,147,0,0,0,0,0,0,0,0
TM14,2025-03-08T13:19:24,0,0,365,230,0,0,0,0,0,0,0,0
TM17,2025-03-08T13:19:44,0,0,448,261,0,0,0,0,0,0,0,0
TM18,2025-03-08T13:19:44,0,0,312,175,0,0,0,0,0,0,0,0
TM21,2025-03-08T13:19:01,0,0,338,237,0,0,0,0,0,0,0,0
TM22,2025-03-08T13:19:35,0,0,345,212,0,0,0,0,0,0,0,0
TM28,2025-03-08T13:19:04,0,0,289,147,0,0,0,0,0,0,0,0
TM29,2025-03-08T13:19:04,0,0,267,159,0,0,0,0,0,0,0,0
TM3,2025-03-08T13:19:36,0,0,428,299,0,0,0,0,0,0,0,0
TM30,2025-03-08T13:18:41,0,0,408,276,0,0,0,0,0,0,0,0
TM31,2025-03-08T13:19:46,0,0,826,483,0,0,0,0,0,0,0,0
TM32,2020-11-02T07:50:53,0,0,460,283,0,0,0,0,0,0,0,0
TM4,2025-03-08T13:19:53,0,0,1218,709,0,0,0,0,0,0,0,0
TM49,2021-06-14T07:56:38,0,0,197,74,0,0,0,0,0,0,0,0
TM5,2021-06-14T07:56:38,0,0,501,245,0,0,0,0,0,0,0,0
PL23,2025-03-08T13:19:04,0,0,445,314,0,0,0,0,0,0,0,0
PL27,2025-03-08T13:19:04,0,0,407,269,0,0,0,0,0,0,0,0
PL34,2025-03-08T13:19:39,0,0,80,6,0,0,0,0,0,0,0,0
PL35,2025-03-08T13:19:40,0,0,10,10,0,0,0,0,0,0,0,0
PL37,2025-03-08T13:19:38,0,0,234,160,0,0,0,0,0,0,0,0
P34L,2025-03-08T13:19:39,0,0,277,246,0,0,0,0,0,0,0,0
P35L,2025-03-08T13:19:38,0,0,4,0,0,0,0,0,0,0,0,0
SI2,2025-03-08T13:19:44,0,0,647,431,0,0,0,0,0,0,0,0
SI4,2025-03-08T13:19:48,0,0,461,280,0,0,0,0,0,0,0,0
T32,2025-03-08T13:19:14,0,0,645,370,0,0,0,0,0,0,0,0
B28,2025-03-08T13:19:09,0,0,342,225,0,0,0,0,0,0,0,0
SIM5,2025-03-08T13:18:52,0,0,235,147,0,0,0,0,0,0,0,0
TWM1,2025-03-08T13:19:31,0,0,776,647,0,0,0,0,0,0,0,0
A52,2025-03-08T13:19:37,0,0,149,0,0,0,0,0,0,0,0,0
A53,2025-03-08T13:19:38,0,0,697,362,0,0,0,0,0,0,0,0
A54,2022-10-13T14:03:13,0,0,767,0,0,0,0,0,0,0,0,0
AM51,2025-03-08T13:19:38,0,0,282,97,0,0,0,0,0,0,0,0
B47,2025-03-08T13:19:36,0,0,234,183,0,0,0,0,0,0,0,0
B48,2025-03-08T13:19:37,0,0,210,131,0,0,0,0,0,0,0,0
J21,2025-03-08T13:19:44,0,0,702,330,0,0,0,0,0,0,0,0
SM9,2025-03-08T13:18:39,0,0,28,2,0,0,0,0,0,0,0,0
SK41,2025-03-08T13:15:09,10,0,392,325,113,97,0,0,0,0,0,0
HG2,2025-03-08T13:19:43,0,0,229,145,0,0,0,0,0,0,0,0
HG2B,2025-03-08T13:22:18,0,0,323,227,0,0,0,0,0,0,0,0
HG4,2025-03-08T13:19:46,0,0,407,256,0,0,0,0,0,0,0,0
GSM,2025-03-08T13:19:50,0,0,200,54,0,0,0,0,0,0,0,0
KEM1,2025-03-08T13:19:32,0,0,200,0,0,0,0,0,0,0,0,0
BR8,2025-03-08T13:19:33,0,0,127,58,0,0,0,0,0,0,0,0
BR6,2025-03-08T13:19:48,0,0,131,2,0,0,0,0,0,0,0,0
BR10,2025-03-08T13:19:48,0,0,59,0,0,0,0,0,0,0,0,0
GSML,2025-03-08T13:19:50,0,0,22,0,0,0,0,0,0,0,0,0
CK53,2025-03-08T13:19:39,0,0,450,284,0,0,0,0,0,0,0,0
HG73,2025-03-08T13:19:56,0,0,1052,895,0,0,0,0,0,0,0,0
W106,2025-03-08T13:18:25,0,0,709,570,0,0,0,0,0,0,0,0
W104,2025-03-08T13:18:44,0,0,696,559,0,0,0,0,0,0,0,0
W105,2025-03-08T13:18:12,0,0,126,60,0,0,0,0,0,0,0,0
CK10,2025-03-08T13:19:44,0,0,395,312,0,0,0,0,0,0,0,0
CK9,2025-03-08T13:19:22,0,0,45,9,0,0,0,0,0,0,0,0
EC2,2025-03-08T13:19:41,0,0,809,434,0,0,0,0,0,0,0,0
EC3,2025-03-08T13:19:23,0,0,44,0,0,0,0,0,0,0,0,0
EC4,2025-03-08T13:19:23,0,0,119,15,0,0,0,0,0,0,0,0
ECM,2025-03-08T13:19:48,0,0,407,282,0,0,0,0,0,0,0,0
M33,2025-03-08T13:19:36,0,0,125,76,0,0,0,0,0,0,0,0
CK59,2025-03-08T13:19:36,0,0,458,340,0,0,0,0,0,0,0,0
CKM9,2025-03-08T13:19:26,0,0,273,187,0,0,0,0,0,0,0,0
W782,2025-03-08T13:19:38,0,0,383,267,0,0,0,0,0,0,0,0
SK5,2025-03-08T13:18:35,50,50,668,655,132,130,0,0,0,0,0,0
PL18,2025-03-08T13:19:09,0,0,615,456,0,0,0,0,0,0,0,0
PL21,2025-03-08T13:19:09,0,0,615,478,0,0,0,0,0,0,0,0
PL43,2025-03-08T13:19:07,0,0,417,249,0,0,0,0,0,0,0,0
PL59,2025-03-08T13:19:31,0,0,669,380,0,0,0,0,0,0,0,0
PL52,2025-03-08T13:19:33,0,0,587,431,0,0,0,0,0,0,0,0
PL65,2025-03-08T13:19:29,0,0,466,299,0,0,0,0,0,0,0,0
W12M,2025-03-08T13:18:28,0,0,459,261,0,0,0,0,0,0,0,0
W93,2025-03-08T13:17:06,0,0,447,351,0,0,0,0,0,0,0,0
PM26,2025-03-08T13:19:46,0,0,449,278,0,0,0,0,0,0,0,0
BJ14,2025-03-08T13:19:36,0,0,63,9,0,0,0,0,0,0,0,0
BJ15,2025-03-08T13:19:31,0,0,37,0,0,0,0,0,0,0,0,0
BJ16,2025-03-08T13:19:21,0,0,311,202,0,0,0,0,0,0,0,0
BJ23,2025-03-08T13:19:23,0,0,16,8,0,0,0,0,0,0,0,0
BJ44,2025-03-08T13:19:31,0,0,497,209,0,0,0,0,0,0,0,0
BJMP,2025-03-08T13:19:20,0,0,60,40,0,0,0,0,0,0,0,0
SG4,2025-03-08T13:18:50,0,0,146,70,0,0,0,0,0,0,0,0
Y12,2025-03-08T13:19:36,0,0,619,366,0,0,0,0,0,0,0,0
EC7,2025-03-08T13:19:45,0,0,127,53,0,0,0,0,0,0,0,0
Y62M,2025-03-08T13:19:38,0,0,242,148,0,0,0,0,0,0,0,0
Q68,2025-03-08T13:16:44,100,0,34,14,21,0,0,0,0,0,0,0
Q65,2025-03-08T13:16:44,100,0,103,30,49,22,0,0,0,0,0,0
SK89,2025-03-08T13:18:27,50,50,401,294,112,97,0,0,0,0,0,0
AR1M,2025-03-08T13:19:27,0,0,196,124,0,0,0,0,0,0,0,0
A35,2025-03-08T13:19:42,0,0,473,251,0,0,0,0,0,0,0,0
A45,2025-03-08T13:19:45,0,0,394,228,0,0,0,0,0,0,0,0
A48,2025-03-08T13:20:02,0,0,58,29,0,0,0,0,0,0,0,0
A64,2025-03-08T13:19:40,0,0,125,58,0,0,0,0,0,0,0,0
TB19,2025-03-08T13:19:42,0,0,100,36,0,0,0,0,0,0,0,0
Y5,2025-03-08T13:19:52,0,0,230,141,0,0,0,0,0,0,0,0
Q77M,2025-03-08T13:19:40,0,0,607,370,0,0,0,0,0,0,0,0
Q80,2025-03-08T13:19:44,0,0,31,0,0,0,0,0,0,0,0,0
Q85,2025-03-08T13:19:45,0,0,148,63,0,0,0,0,0,0,0,0
W570,2025-03-08T13:17:29,0,0,341,194,0,0,0,0,0,0,0,0
TB17,2025-03-08T13:19:39,0,0,366,136,0,0,0,0,0,0,0,0
TBM5,2025-03-08T13:19:39,0,0,423,319,0,0,0,0,0,0,0,0
TBM6,2025-03-08T13:19:39,0,0,400,335,0,0,0,0,0,0,0,0
TBM7,2025-03-08T13:19:39,0,0,529,414,0,0,0,0,0,0,0,0
PM23,2025-03-08T13:19:36,0,0,380,302,0,0,0,0,0,0,0,0
PR13,2025-03-08T13:19:36,0,0,365,210,0,0,0,0,0,0,0,0
SK95,2025-03-08T13:18:29,100,0,573,285,118,76,0,0,0,0,0,0
SK90,2025-03-08T13:18:26,50,50,508,350,111,8,0,0,0,0,0,0
EC8,2025-03-08T13:19:46,0,0,163,124,0,0,0,0,0,0,0,0
Y6,2025-03-08T13:19:47,0,0,366,177,0,0,0,0,0,0,0,0
Y58,2025-03-08T13:19:55,0,0,41,19,0,0,0,0,0,0,0,0
A87,2025-03-08T13:20:03,0,0,113,62,0,0,0,0,0,0,0,0
A41,2025-03-08T13:19:40,0,0,308,170,0,0,0,0,0,0,0,0
A42,2025-03-08T13:20:00,0,0,138,83,0,0,0,0,0,0,0,0
HG19,2025-03-08T13:19:43,0,0,568,337,0,0,0,0,0,0,0,0
HG20,2025-03-08T13:19:43,0,0,590,323,0,0,0,0,0,0,0,0
HG23,2025-03-08T13:19:41,0,0,282,108,0,0,0,0,0,0,0,0
W82,2025-03-08T13:17:48,0,0,450,356,0,0,0,0,0,0,0,0
W95,2025-03-08T13:17:48,0,0,464,372,0,0,0,0,0,0,0,0
SB33,2025-03-08T13:17:30,0,0,388,303,0,0,0,0,0,0,0,0
Y41,2025-03-08T13:19:57,0,0,478,303,0,0,0,0,0,0,0,0
Y41M,2025-03-08T13:19:57,0,0,344,268,0,0,0,0,0,0,0,0
J6,2025-03-08T13:19:43,0,0,318,166,0,0,0,0,0,0,0,0
J7,2025-03-08T13:19:43,0,0,928,414,0,0,0,0,0,0,0,0
W85,2025-03-08T13:18:41,0,0,515,407,0,0,0,0,0,0,0,0
SK85,2025-03-08T13:17:08,100,0,351,237,91,74,0,0,0,0,0,0
SI10,2025-03-08T13:19:08,0,0,266,157,0,0,0,0,0,0,0,0
SI6,2025-03-08T13:19:19,0,0,39,19,0,0,0,0,0,0,0,0
SI7,2025-03-08T13:19:19,0,0,359,227,0,0,0,0,0,0,0,0
SI8,2025-03-08T13:19:19,0,0,115,94,0,0,0,0,0,0,0,0
SI9,2025-03-08T13:18:46,0,0,179,89,0,0,0,0,0,0,0,0
T20,2025-03-08T13:18:58,0,0,380,217,0,0,0,0,0,0,0,0
T30,2025-03-08T13:19:29,0,0,226,150,0,0,0,0,0,0,0,0
T31,2025-03-08T13:19:29,0,0,193,85,0,0,0,0,0,0,0,0
T79,2025-03-08T13:19:20,0,0,456,276,0,0,0,0,0,0,0,0
T81,2025-03-08T13:19:32,0,0,685,436,0,0,0,0,0,0,0,0
TM15,2025-03-08T13:19:24,0,0,299,202,0,0,0,0,0,0,0,0
TM16,2025-03-08T13:19:07,0,0,284,163,0,0,0,0,0,0,0,0
TM44,2025-03-08T13:19:32,0,0,216,163,0,0,0,0,0,0,0,0
Q17,2025-03-08T13:15:26,100,0,26,17,18,18,0,0,0,0,0,0
KUM2,2025-03-08T13:19:40,0,0,350,246,0,0,0,0,0,0,0,0
KM6L,2025-03-08T13:19:35,0,0,5,0,0,0,0,0,0,0,0,0
KUM1,2025-03-08T13:19:40,0,0,350,201,0,0,0,0,0,0,0,0
Q96,2025-03-08T13:18:37,100,0,237,98,53,27,0,0,0,0,0,0
HG74,2025-03-08T13:19:38,0,0,316,230,0,0,0,0,0,0,0,0
B41,2025-03-08T13:19:32,0,0,26,22,0,0,0,0,0,0,0,0
B43,2025-03-08T13:19:04,0,0,217,123,0,0,0,0,0,0,0,0
B46,2025-03-08T13:19:30,0,0,70,63,0,0,0,0,0,0,0,0
B49,2025-03-08T13:19:04,0,0,183,105,0,0,0,0,0,0,0,0
B72,2025-03-08T13:19:13,0,0,412,242,0,0,0,0,0,0,0,0
B73,2025-03-08T13:19:03,0,0,50,27,0,0,0,0,0,0,0,0
B74,2025-03-08T13:19:03,0,0,365,240,0,0,0,0,0,0,0,0
B7B,2025-03-08T13:19:27,0,0,21,19,0,0,0,0,0,0,0,0
B83,2025-03-08T13:19:38,0,0,212,143,0,0,0,0,0,0,0,0
B85,2025-03-08T13:18:55,0,0,559,422,0,0,0,0,0,0,0,0
B94,2025-03-08T13:19:04,0,0,438,307,0,0,0,0,0,0,0,0
B94A,2025-03-08T13:19:04,0,0,186,67,0,0,0,0,0,0,0,0
B99M,2025-03-08T13:19:38,0,0,508,363,0,0,0,0,0,0,0,0
TE9,2025-03-08T13:19:45,0,0,126,0,0,0,0,0,0,0,0,0
CC1,2017-06-01T14:27:28,0,0,87,87,0,0,0,0,0,0,0,0
CC10,2025-03-08T13:19:15,0,0,228,154,0,0,0,0,0,0,0,0
CC11,2025-03-08T13:19:22,0,0,417,266,0,0,0,0,0,0,0,0
CC4,2025-03-08T13:19:21,0,0,387,197,0,0,0,0,0,0,0,0
CC8,2025-03-08T13:18:59,0,0,147,35,0,0,0,0,0,0,0,0
CC9,2025-03-08T13:19:15,0,0,117,59,0,0,0,0,0,0,0,0
PL10,2025-03-08T13:19:16,0,0,560,392,0,0,0,0,0,0,0,0
PL11,2025-03-08T13:19:16,0,0,548,401,0,0,0,0,0,0,0,0
PL28,2025-03-08T13:18:52,0,0,363,281,0,0,0,0,0,0,0,0
BR4,2025-03-08T13:19:48,0,0,321,110,0,0,0,0,0,0,0,0
Q75M,2025-03-08T13:19:51,0,0,509,314,0,0,0,0,0,0,0,0
C18A,2025-03-08T13:19:49,0,0,33,1,0,0,0,0,0,0,0,0
C16,2025-03-08T13:19:49,0,0,280,76,0,0,0,0,0,0,0,0
C18,2025-03-08T13:19:49,0,0,124,60,0,0,0,0,0,0,0,0
AR2M,2025-03-08T13:19:29,0,0,696,328,0,0,0,0,0,0,0,0
AR7M,2025-03-08T13:19:41,0,0,295,179,0,0,0,0,0,0,0,0
W68,2025-03-08T13:18:00,0,0,300,175,0,0,0,0,0,0,0,0
BL15,2025-03-08T13:19:32,0,0,20,3,0,0,0,0,0,0,0,0
Q16,2025-03-08T13:14:54,100,0,10,6,22,11,0,0,0,0,0,0
T26,2025-03-08T13:19:27,0,0,293,184,0,0,0,0,0,0,0,0
T27,2025-03-08T13:19:34,0,0,136,73,0,0,0,0,0,0,0,0
T28,2025-03-08T13:18:42,0,0,228,138,0,0,0,0,0,0,0,0
T29,2025-03-08T13:18:53,0,0,256,129,0,0,0,0,0,0,0,0
TM8,2025-03-08T13:19:37,0,0,50,30,0,0,0,0,0,0,0,0
PL47,2025-03-08T13:19:22,0,0,214,0,0,0,0,0,0,0,0,0
PL49,2025-03-08T13:19:22,0,0,114,0,0,0,0,0,0,0,0,0
J19,2025-03-08T13:20:00,0,0,138,77,0,0,0,0,0,0,0,0
J24,2025-03-08T13:19:41,0,0,34,4,0,0,0,0,0,0,0,0
J25,2025-03-08T13:19:42,0,0,30,0,0,0,0,0,0,0,0,0
J26,2025-03-08T13:20:00,0,0,31,0,0,0,0,0,0,0,0,0
J64,2025-03-08T13:20:03,0,0,254,68,0,0,0,0,0,0,0,0
B19,2025-03-08T13:19:39,0,0,860,629,0,0,0,0,0,0,0,0
B44,2025-03-08T13:19:24,0,0,1080,618,0,0,0,0,0,0,0,0
SK27,2025-03-08T13:14:46,100,0,693,453,170,142,0,0,0,0,0,0
TE13,2025-03-08T13:19:29,0,0,143,63,0,0,0,0,0,0,0,0
SK96,2025-03-08T13:18:28,100,0,385,276,50,32,0,0,0,0,0,0
AR2L,2025-03-08T13:19:29,0,0,4,0,0,0,0,0,0,0,0,0
A10,2025-03-08T13:19:42,0,0,63,31,0,0,0,0,0,0,0,0
A8,2025-03-08T13:19:40,0,0,48,14,0,0,0,0,0,0,0,0
B95,2025-03-08T13:19:30,0,0,359,255,0,0,0,0,0,0,0,0
B96,2025-03-08T13:19:30,0,0,242,136,0,0,0,0,0,0,0,0
AV1,2025-03-08T13:19:35,0,0,277,0,0,0,0,0,0,0,0,0
H4,2025-03-08T13:19:35,0,0,102,13,0,0,0,0,0,0,0,0
H17,2025-03-08T13:19:35,0,0,229,57,0,0,0,0,0,0,0,0
H18,2025-03-08T13:19:35,0,0,336,100,0,0,0,0,0,0,0,0
Y16,2025-03-08T13:19:54,0,0,173,89,0,0,0,0,0,0,0,0
S102,2025-03-08T13:18:21,100,0,674,167,118,64,0,0,0,0,0,0
BKE1,2025-03-08T13:19:31,0,0,22,7,0,0,0,0,0,0,0,0
BKE9,2025-03-08T13:19:31,0,0,38,0,0,0,0,0,0,0,0,0
Y17,2025-03-08T13:19:58,0,0,459,236,0,0,0,0,0,0,0,0
JM16,2025-03-08T13:19:35,0,0,1488,1174,0,0,0,0,0,0,0,0
JM17,2025-03-08T13:19:35,0,0,534,304,0,0,0,0,0,0,0,0
SK67,2025-03-08T13:18:33,100,0,564,426,142,117,0,0,0,0,0,0
PL36,2025-03-08T13:19:29,0,0,382,218,0,0,0,0,0,0,0,0
SK65,2025-03-08T13:18:38,100,0,565,453,81,74,0,0,0,0,0,0
SK64,2025-03-08T13:18:38,100,0,391,306,57,50,0,0,0,0,0,0
CR1,2025-03-08T13:19:14,0,0,124,0,0,0,0,0,0,0,0,0
BBB,2025-03-08T13:18:07,0,0,193,2,0,0,0,0,0,0,0,0
BM31,2025-03-08T13:19:34,0,0,622,506,0,0,0,0,0,0,0,0
CSM,2025-03-08T13:19:43,0,0,260,53,0,0,0,0,0,0,0,0
FRM,2025-03-08T13:17:55,0,0,264,147,0,0,0,0,0,0,0,0
GE1B,2025-03-08T13:19:40,0,0,64,0,0,0,0,0,0,0,0,0
GE1C,2025-03-08T13:19:38,0,0,128,13,0,0,0,0,0,0,0,0
GEM,2025-03-08T13:19:38,0,0,231,137,0,0,0,0,0,0,0,0
HG15,2025-03-08T13:20:00,0,0,123,0,0,0,0,0,0,0,0,0
HG16,2025-03-08T13:19:54,0,0,73,3,0,0,0,0,0,0,0,0
S118,2025-03-08T13:18:29,50,50,416,314,116,68,0,0,0,0,0,0
HG37,2025-03-08T13:19:59,0,0,256,150,0,0,0,0,0,0,0,0
HG38,2025-03-08T13:19:59,0,0,1076,613,0,0,0,0,0,0,0,0
HG45,2025-03-08T13:19:51,0,0,458,246,0,0,0,0,0,0,0,0
HG46,2025-03-08T13:19:58,0,0,242,108,0,0,0,0,0,0,0,0
HG88,2025-03-08T13:19:58,0,0,699,501,0,0,0,0,0,0,0,0
HG9,2025-03-08T13:19:59,0,0,247,0,0,0,0,0,0,0,0,0
HG9T,2025-03-08T13:19:55,0,0,147,0,0,0,0,0,0,0,0,0
JCM,2025-03-08T13:19:41,0,0,220,30,0,0,0,0,0,0,0,0
JCML,2025-03-08T13:19:41,0,0,2,0,0,0,0,0,0,0,0,0
K10,2025-03-08T13:19:47,0,0,96,22,0,0,0,0,0,0,0,0
KAM,2025-03-08T13:19:31,0,0,396,78,0,0,0,0,0,0,0,0
KAML,2025-03-08T13:19:32,0,0,5,0,0,0,0,0,0,0,0,0
KM1,2025-03-08T13:19:22,0,0,424,329,0,0,0,0,0,0,0,0
MP14,2025-03-08T13:19:33,0,0,60,0,0,0,0,0,0,0,0,0
MP15,2025-03-08T13:19:33,0,0,23,0,0,0,0,0,0,0,0,0
MP16,2025-03-08T13:19:33,0,0,22,0,0,0,0,0,0,0,0,0
MP19,2025-03-08T13:19:33,0,0,511,169,0,0,0,0,0,0,0,0
PR3,2025-03-08T13:18:17,0,0,368,192,0,0,0,0,0,0,0,0
PR6,2025-03-08T13:19:52,0,0,337,171,0,0,0,0,0,0,0,0
PRM,2025-03-08T13:19:31,0,0,576,64,0,0,0,0,0,0,0,0
SIM4,2025-03-08T13:19:42,0,0,590,386,0,0,0,0,0,0,0,0
T55,2025-03-08T13:18:57,0,0,8,0,0,0,0,0,0,0,0,0
TAM1,2025-03-08T13:19:54,0,0,417,147,0,0,0,0,0,0,0,0
KE1,2025-03-08T13:19:42,0,0,858,474,0,0,0,0,0,0,0,0
EI3,2025-03-08T13:19:30,0,0,265,42,0,0,0,0,0,0,0,0
HR1,2025-03-08T13:19:35,0,0,78,0,0,0,0,0,0,0,0,0
HR2,2025-03-08T13:19:35,0,0,167,58,0,0,0,0,0,0,0,0
HR3,2025-03-08T13:19:36,0,0,207,7,0,0,0,0,0,0,0,0
HR4,2025-03-08T13:19:36,0,0,57,0,0,0,0,0,0,0,0,0
HR5,2025-03-08T13:19:22,0,0,91,10,0,0,0,0,0,0,0,0
B24,2025-03-08T13:19:36,0,0,150,0,0,0,0,0,0,0,0,0
B25,2025-03-08T13:19:42,0,0,130,64,0,0,0,0,0,0,0,0
B69,2025-03-08T13:19:42,0,0,370,228,0,0,0,0,0,0,0,0
T77,2025-03-08T13:18:49,0,0,24,0,0,0,0,0,0,0,0,0
TAM2,2025-03-08T13:18:49,0,0,533,345,0,0,0,0,0,0,0,0
BJ25,2025-03-08T13:19:25,0,0,264,173,0,0,0,0,0,0,0,0
BJ26,2025-03-08T13:19:47,0,0,192,75,0,0,0,0,0,0,0,0
BJ62,2025-03-08T13:19:30,0,0,68,28,0,0,0,0,0,0,0,0
TWM2,2025-03-08T13:19:29,0,0,674,576,0,0,0,0,0,0,0,0
HG87,2025-03-08T13:20:02,0,0,778,598,0,0,0,0,0,0,0,0
HG90,2025-03-08T13:20:03,0,0,784,579,0,0,0,0,0,0,0,0
HG91,2025-03-08T13:19:42,0,0,785,553,0,0,0,0,0,0,0,0
SD11,2025-03-08T13:17:34,0,0,82,6,0,0,0,0,0,0,0,0
BRM,2025-03-08T13:18:00,0,0,469,291,0,0,0,0,0,0,0,0
S119,2025-03-08T13:14:57,10,10,1179,294,308,308,0,0,0,0,0,0
W94,2025-03-08T13:18:02,0,0,368,275,0,0,0,0,0,0,0,0
JM21,2025-03-08T13:19:21,0,0,459,333,0,0,0,0,0,0,0,0
JM24,2025-03-08T13:19:21,0,0,786,665,0,0,0,0,0,0,0,0
T43,2025-03-08T13:18:44,0,0,224,115,0,0,0,0,0,0,0,0
T44,2025-03-08T13:18:44,0,0,229,147,0,0,0,0,0,0,0,0
T45,2025-03-08T13:18:44,0,0,339,197,0,0,0,0,0,0,0,0
T46,2025-03-08T13:18:44,0,0,297,143,0,0,0,0,0,0,0,0
TM19,2025-03-08T13:18:56,0,0,100,87,0,0,0,0,0,0,0,0
TM20,2025-03-08T13:18:56,0,0,234,137,0,0,0,0,0,0,0,0
BR9,2025-03-08T13:19:41,0,0,50,29,0,0,0,0,0,0,0,0
Q73,2025-03-08T13:14:53,100,0,49,10,26,6,0,0,0,0,0,0
Q70,2025-03-08T13:14:53,100,0,30,3,9,5,0,0,0,0,0,0
Q67,2025-03-08T13:14:53,100,0,81,59,40,34,0,0,0,0,0,0
J66,2025-03-08T13:19:04,0,0,77,18,0,0,0,0,0,0,0,0
J67,2025-03-08T13:19:04,0,0,156,56,0,0,0,0,0,0,0,0
J68M,2025-03-08T13:19:04,0,0,276,226,0,0,0,0,0,0,0,0
PP6,2025-03-08T13:19:22,0,0,111,8,0,0,0,0,0,0,0,0
SIM6,2025-03-08T13:19:03,0,0,251,131,0,0,0,0,0,0,0,0
KJ1,2025-03-08T13:19:22,0,0,170,61,0,0,0,0,0,0,0,0
KJ2,2025-03-08T13:19:40,0,0,104,52,0,0,0,0,0,0,0,0
B26,2025-03-08T13:20:01,0,0,225,127,0,0,0,0,0,0,0,0
B27,2025-03-08T13:19:54,0,0,268,109,0,0,0,0,0,0,0,0
GMLM,2018-06-08T15:03:35,0,0,1530,1347,0,0,0,0,0,0,0,0
GM2,2025-03-08T13:19:22,0,0,62,0,0,0,0,0,0,0,0,0
GM3,2025-03-08T13:19:22,0,0,56,0,0,0,0,0,0,0,0,0
GM5,2025-03-08T13:19:22,0,0,118,0,0,0,0,0,0,0,0,0
GM2A,2025-03-08T13:19:22,0,0,146,62,0,0,0,0,0,0,0,0
GM6B,2025-03-08T13:19:22,0,0,232,148,0,0,0,0,0,0,0,0
KJM2,2025-03-08T13:19:02,0,0,467,329,0,0,0,0,0,0,0,0
HVM,2025-03-08T13:19:48,0,0,587,337,0,0,0,0,0,0,0,0
T1,2025-03-08T13:19:50,0,0,413,215,0,0,0,0,0,0,0,0
T3,2025-03-08T13:19:29,0,0,277,122,0,0,0,0,0,0,0,0
T7,2025-03-08T13:19:48,0,0,110,49,0,0,0,0,0,0,0,0
T8,2025-03-08T13:19:36,0,0,211,75,0,0,0,0,0,0,0,0
KJ3,2025-03-08T13:19:18,0,0,334,40,0,0,0,0,0,0,0,0
KJM1,2025-03-08T13:19:00,0,0,265,171,0,0,0,0,0,0,0,0
KJ4,2025-03-08T13:19:06,0,0,182,69,0,0,0,0,0,0,0,0
CVBK,2025-03-08T13:19:16,0,0,444,137,0,0,0,0,0,0,0,0
BKRM,2025-03-08T13:15:33,0,0,278,210,0,0,0,0,0,0,0,0
U52,2025-03-08T13:17:53,0,0,952,611,0,0,0,0,0,0,0,0
CK62,2025-03-08T13:19:36,0,0,1466,1034,0,0,0,0,0,0,0,0
CK63,2022-12-01T16:32:56,0,0,866,429,0,0,0,0,0,0,0,0
CK64,2025-03-08T13:19:33,0,0,455,327,0,0,0,0,0,0,0,0
P8,2025-03-08T13:19:33,0,0,379,251,0,0,0,0,0,0,0,0
P9,2025-03-08T13:19:34,0,0,382,267,0,0,0,0,0,0,0,0
PL53,2025-03-08T13:19:08,0,0,424,267,0,0,0,0,0,0,0,0
RC2,2025-03-08T13:19:23,0,0,186,102,0,0,0,0,0,0,0,0
RC3,2025-03-08T13:19:33,0,0,43,26,0,0,0,0,0,0,0,0
SK66,2025-03-08T13:17:12,100,0,520,407,520,491,0,0,0,0,0,0
BRM1,2025-03-08T13:19:45,0,0,335,202,0,0,0,0,0,0,0,0
